cik,entity_name,taxonomy,tag,label,description,unit,end_date,value,accession_number,fiscal_year,fiscal_period,form,filed_date,frame
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfessionalFeesExpense,,,USD,2022-12-31,104000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfessionalFeesExpense,,,USD,2023-12-31,67000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2019-12-31,-3988000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2020-12-31,-2745000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2020-12-31,-2745000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2021-12-31,-3555000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2021-12-31,-3555000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2021-12-31,-3555000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2022-06-30,-1007000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2022-12-31,-1740000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2022-12-31,-1740000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2023-06-30,-397000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2023-06-30,-397000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2023-12-31,-485000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLoss,,,USD,2024-06-30,-184000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2019-12-31,-241000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2020-12-31,-137000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2020-12-31,-137000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2021-12-31,-106000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2021-12-31,-106000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2021-12-31,-106000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2022-06-30,-37000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2022-12-31,-57000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2022-12-31,-57000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2023-06-30,-19000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2023-06-30,-19000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2023-12-31,-51000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,,,USD,2024-06-30,-27000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2019-12-31,-3747000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2020-12-31,-2608000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2020-12-31,-2608000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2021-12-31,-3449000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2021-12-31,-3449000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2021-12-31,-3449000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2022-06-30,-970000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2022-12-31,-1683000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2022-12-31,-1683000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2023-06-30,-378000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2023-06-30,-378000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2023-12-31,-434000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,,,USD,2024-06-30,-157000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2019-12-31,-3747000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2020-12-31,-2608000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2020-12-31,-2608000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2021-12-31,-3449000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2021-12-31,-3449000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2021-12-31,-3449000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2022-06-30,-970000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2022-12-31,-1683000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2022-12-31,-1683000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2023-06-30,-378000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2023-06-30,-378000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2023-12-31,-434000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossAttributableToOwnersOfParent,,,USD,2024-06-30,-157000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2019-12-31,-3981000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2020-12-31,-2743000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2020-12-31,2743000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2021-12-31,-3552000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2021-12-31,3552000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2021-12-31,3552000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2022-06-30,1004000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2022-12-31,1734000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2022-12-31,1734000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2023-06-30,390000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2023-06-30,390000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2023-12-31,466000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossBeforeTax,,,USD,2024-06-30,153000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2019-12-31,-3010000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2020-12-31,-1298000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2020-12-31,-1298000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2021-12-31,-1555000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2021-12-31,-1555000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2021-12-31,-1555000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2022-06-30,-828000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2022-12-31,-1373000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2022-12-31,-1373000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2023-06-30,-380000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2023-06-30,-380000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2023-12-31,-519000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProfitLossFromOperatingActivities,,,USD,2024-06-30,-131000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2019-12-31,534000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2020-12-31,384000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2020-12-31,384000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2021-12-31,441000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2021-12-31,441000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2021-12-31,441000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2022-12-31,492000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2022-12-31,492000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2022-12-31,492000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2023-06-30,469000000,0000950170-23-044039,,,6-K,2023-08-23,CY2023Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2023-12-31,512000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2023-12-31,512000000,0000950170-24-099685,,,6-K,2024-08-22,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PropertyPlantAndEquipment,,,USD,2024-06-30,483000000,0000950170-24-099685,,,6-K,2024-08-22,CY2024Q2I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProvisionForDecommissioningRestorationAndRehabilitationCosts,,,USD,2020-12-31,6000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProvisionForDecommissioningRestorationAndRehabilitationCosts,,,USD,2021-12-31,21000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProvisionForDecommissioningRestorationAndRehabilitationCosts,,,USD,2021-12-31,21000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProvisionForDecommissioningRestorationAndRehabilitationCosts,,,USD,2022-12-31,24000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProvisionForDecommissioningRestorationAndRehabilitationCosts,,,USD,2022-12-31,24000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ProvisionForDecommissioningRestorationAndRehabilitationCosts,,,USD,2023-12-31,25000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Provisions,,,USD,2020-12-31,38000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2020Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Provisions,,,USD,2021-12-31,53000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Provisions,,,USD,2021-12-31,53000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2021Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Provisions,,,USD,2022-12-31,56000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Provisions,,,USD,2022-12-31,56000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,Provisions,,,USD,2023-12-31,57000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023Q4I
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2019-12-31,42000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2020-12-31,18000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2020-12-31,18000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2021-12-31,12000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2021-12-31,12000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2021-12-31,12000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2022-06-30,7000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2022-12-31,16000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2022-12-31,16000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2023-06-30,18000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2023-06-30,18000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2023-12-31,21000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,USD,2024-06-30,8000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2019-12-31,140000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2020-12-31,95000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2020-12-31,95000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2021-12-31,103000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2021-12-31,103000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2021-12-31,103000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2022-06-30,61000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2022-12-31,126000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2022-12-31,126000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2023-06-30,71000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2023-06-30,71000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2023-12-31,146000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RentalIncome,,,USD,2024-06-30,81000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2019-12-31,69000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2020-12-31,106000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2020-12-31,106000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2021-12-31,176000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2021-12-31,176000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2021-12-31,176000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2021
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2022-06-30,149000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2022-12-31,1019000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2022-12-31,1019000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2022
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2023-06-30,668000000,0000950170-23-044039,,,6-K,2023-08-23,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2023-06-30,668000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2023-12-31,765000000,0000950170-24-037611,2023,FY,20-F,2024-03-28,CY2023
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,,,USD,2024-06-30,559000000,0000950170-24-099685,,,6-K,2024-08-22,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ResearchAndDevelopmentExpense,,,USD,2019-12-31,231000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,CY2019
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ResearchAndDevelopmentExpense,,,USD,2020-12-31,257000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ResearchAndDevelopmentExpense,,,USD,2020-12-31,257000000,0000950170-23-014551,2022,FY,20-F,2023-04-26,CY2020
0001855612,GRAB HOLDINGS LIMITED,ifrs-full,ResearchAndDevelopmentExpense,,,USD,2021-12-31,356000000,0001193125-22-125634,2021,FY,20-F,2022-04-28,
